model,trial,seed,accuracy,precision,recall,f1score,duration_seconds
ClassicalCNN,1,1042,0.5733333333333334,0.573346372688478,0.5733333333333334,0.5733143695275345,3.039942
ClassicalCNN,2,1043,0.5,0.25,0.5,0.3333333333333333,3.052718
ClassicalCNN,3,1044,0.5266666666666666,0.706896551724138,0.5266666666666666,0.39488636363636365,3.081522
