num_trials,accuracy_mean,accuracy_std,precision_mean,recall_mean,f1score_mean
1,0.5,0.0,0.25,0.5,0.3333333333333333
2,0.54,0.03999999999999998,0.4359921387910003,0.54,0.43689619399598
3,0.5244444444444445,0.03937787810370964,0.3734354750776691,0.5244444444444445,0.40138317694970094
