model,trial,seed,accuracy,precision,recall,f1score,duration_seconds
ClassicalNN,1,42,0.5,0.25,0.5,0.3333333333333333,3.232579
ClassicalNN,2,43,0.58,0.6219842775820006,0.58,0.5404590546586268,1.718931
ClassicalNN,3,44,0.49333333333333335,0.24832214765100674,0.49333333333333335,0.33035714285714285,1.66673
