num_trials,accuracy_mean,accuracy_std,precision_mean,recall_mean,f1score_mean
1,0.9033333333333333,0.0,0.9099101133745879,0.9033333333333333,0.9029440310579101
2,0.9216666666666666,0.018333333333333313,0.9249941747527278,0.9216666666666666,0.9214706821363597
3,0.9288888888888889,0.018121673811444545,0.9314297571711281,0.9288888888888889,0.9287479429826438
4,0.9316666666666666,0.016414763002993504,0.933572317878346,0.9316666666666666,0.9315609572369828
5,0.9313333333333332,0.014696938456699065,0.9333228438017608,0.9313333333333332,0.9312299182278643
