model,trial,seed,accuracy,precision,recall,f1score,duration_seconds
ClassicalNN,1,42,0.5766666666666667,0.5850130599773299,0.5766666666666667,0.5660147395518903,3.043686
ClassicalNN,2,43,0.5566666666666666,0.5799924712968192,0.5566666666666666,0.5218063495487721,1.401344
ClassicalNN,3,44,0.58,0.5807030129124819,0.58,0.5790833370451206,1.442281
ClassicalNN,4,45,0.55,0.6018007420142973,0.55,0.48441140150984713,1.489678
ClassicalNN,5,46,0.55,0.5736497545008183,0.55,0.5107218363032316,1.42158
