num_trials,accuracy_mean,accuracy_std,precision_mean,recall_mean,f1score_mean
1,0.9666666666666667,0.0,0.96741452991453,0.9666666666666667,0.9666533279978657
2,0.97,0.003333333333333355,0.9707532051282052,0.97,0.9699879951980791
3,0.9722222222222222,0.004157397096415497,0.9729010985615547,0.9722222222222222,0.9722120579268104
4,0.97,0.005270462766947297,0.9709276638783453,0.97,0.9699841193467527
5,0.9706666666666667,0.0048989794855663574,0.9715605071710524,0.9706666666666667,0.9706518279570606
