num_trials,accuracy_mean,accuracy_std,precision_mean,recall_mean,f1score_mean
1,0.9833333333333333,0.0,0.9838709677419354,0.9833333333333333,0.9833287024173382
2,0.9816666666666667,0.0016666666666666496,0.9823200992555831,0.9816666666666667,0.9816603496080287
3,0.9833333333333334,0.0027216552697591043,0.9838843951747177,0.9833333333333334,0.9833283316969599
4,0.9808333333333334,0.004930066485916329,0.9815841824569876,0.9808333333333334,0.98082483799172
5,0.9806666666666668,0.004422166387140518,0.9813356612119876,0.9806666666666668,0.9806591591558227
6,0.9811111111111113,0.004157397096415473,0.9817008416818139,0.9811111111111113,0.9811045770465161
7,0.980952380952381,0.0038685897164932987,0.9815677544085878,0.980952380952381,0.9809456370111166
8,0.9716666666666667,0.024832774042918906,0.9740403244333569,0.9716666666666667,0.9715582430016567
