model,trial,seed,accuracy,precision,recall,f1score,duration_seconds
QuantumCNN,1,3042,0.5233333333333333,0.5233343704164629,0.5233333333333333,0.5233280369781886,55.278794
QuantumCNN,2,3043,0.55,0.5536250536250535,0.55,0.54226426609704,54.043794
QuantumCNN,3,3044,0.56,0.56,0.56,0.56,57.73526
