model,trial,seed,accuracy,precision,recall,f1score,duration_seconds
ClassicalCNN,1,1042,0.5,0.25,0.5,0.3333333333333333,2.367665
ClassicalCNN,2,1043,0.5366666666666666,0.5445199935243645,0.5366666666666666,0.515290999755902,2.473394
ClassicalCNN,3,1044,0.5,0.25,0.5,0.3333333333333333,2.400121
ClassicalCNN,4,1045,0.5,0.25,0.5,0.3333333333333333,2.413231
ClassicalCNN,5,1046,0.6033333333333334,0.6033379261300502,0.6033333333333334,0.6033289258769543,2.379739
