num_trials,accuracy_mean,accuracy_std,precision_mean,recall_mean,f1score_mean
1,0.5,0.0,0.25,0.5,0.3333333333333333
2,0.5183333333333333,0.018333333333333313,0.39725999676218227,0.5183333333333333,0.4243121665446177
3,0.5122222222222222,0.017284832429004478,0.34817333117478816,0.5122222222222222,0.3939858888075229
4,0.5091666666666667,0.01587713240271469,0.32362999838109113,0.5091666666666667,0.37882274993897547
5,0.528,0.040254744371868094,0.37957158393088297,0.528,0.4237239851265713
