num_trials,accuracy_mean,accuracy_std,precision_mean,recall_mean,f1score_mean
1,0.5766666666666667,0.0,0.5779167984100456,0.5766666666666667,0.5749617911846405
2,0.5800000000000001,0.003333333333333355,0.5818155420621657,0.5800000000000001,0.5776906858021105
3,0.5866666666666668,0.009813067629253151,0.59474523844739,0.5866666666666668,0.5791782249714984
4,0.5841666666666667,0.00953793595188299,0.5916151993918131,0.5841666666666667,0.5767310053847795
5,0.5813333333333334,0.010241527663824817,0.5884225692353391,0.5813333333333334,0.5737479424774133
