model,trial,seed,accuracy,precision,recall,f1score,duration_seconds
QuantumNN,1,2042,0.9533333333333334,0.9533333333333334,0.9533333333333334,0.9533333333333334,34.567024
QuantumNN,2,2043,0.95,0.9505005561735261,0.95,0.9499861072520145,34.252813
QuantumNN,3,2044,0.9366666666666666,0.9376197051356288,0.9366666666666666,0.9366321664017077,34.832214
QuantumNN,4,2045,0.9366666666666666,0.9376197051356288,0.9366666666666666,0.9366321664017077,35.327536
QuantumNN,5,2046,0.9066666666666666,0.9092860976918947,0.9066666666666666,0.9065170940170939,35.087125
